Sample X	Sample Y	Sample Z	Sample Theta	CCD Theta	Higher Order Suppressor	Horizontal Exit Slit Size	Beamline Energy
49.647	-2.3968	-0.2261	33.3898	66.7797	7.5	1500	285.8	1
49.647	-2.3972	-0.2258	33.5593	67.1186	7.5	1500	285.8	1
49.647	-2.3975	-0.2256	33.7288	67.4576	7.5	1500	285.8	1
49.647	-2.3979	-0.2254	33.8983	67.7966	7.5	1500	285.8	1
49.647	-2.3982	-0.2251	34.0678	68.1356	7.5	1500	285.8	1
49.647	-2.3986	-0.2249	34.2373	68.4746	7.5	1500	285.8	1
49.647	-2.3989	-0.2246	34.4068	68.8136	7.5	1500	285.8	1
49.647	-2.3993	-0.2244	34.5763	69.1525	7.5	1500	285.8	1
49.647	-2.3996	-0.2241	34.7458	69.4915	7.5	1500	285.8	1
49.647	-2.4	-0.2239	34.9153	69.8305	7.5	1500	285.8	1
49.647	-2.4003	-0.2237	35.0847	70.1695	7.5	1500	285.8	1
49.647	-2.4007	-0.2234	35.2542	70.5085	7.5	1500	285.8	1
49.647	-2.401	-0.2232	35.4237	70.8475	7.5	1500	285.8	1
49.647	-2.4014	-0.2229	35.5932	71.1864	7.5	1500	285.8	1
49.647	-2.4017	-0.2227	35.7627	71.5254	7.5	1500	285.8	1
49.647	-2.4021	-0.2224	35.9322	71.8644	7.5	1500	285.8	1
49.647	-2.4024	-0.2222	36.1017	72.2034	7.5	1500	285.8	1
49.647	-2.4028	-0.2219	36.2712	72.5424	7.5	1500	285.8	1
49.647	-2.4031	-0.2216	36.4407	72.8814	7.5	1500	285.8	1
49.647	-2.4035	-0.2214	36.6102	73.2203	7.5	1500	285.8	1
49.647	-2.4038	-0.2211	36.7797	73.5593	7.5	1500	285.8	1
49.647	-2.4042	-0.2209	36.9492	73.8983	7.5	1500	285.8	1
49.647	-2.4045	-0.2206	37.1186	74.2373	7.5	1500	285.8	1
49.647	-2.4048	-0.2204	37.2881	74.5763	7.5	1500	285.8	1
49.647	-2.4052	-0.2201	37.4576	74.9153	7.5	1500	285.8	1
49.647	-2.4055	-0.2198	37.6271	75.2542	7.5	1500	285.8	1
49.647	-2.4059	-0.2196	37.7966	75.5932	7.5	1500	285.8	1
49.647	-2.4062	-0.2193	37.9661	75.9322	7.5	1500	285.8	1
49.647	-2.4065	-0.219	38.1356	76.2712	7.5	1500	285.8	1
49.647	-2.4069	-0.2188	38.3051	76.6102	7.5	1500	285.8	1
49.647	-2.4072	-0.2185	38.4746	76.9492	7.5	1500	285.8	1
49.647	-2.4075	-0.2183	38.6441	77.2881	7.5	1500	285.8	1
49.647	-2.4079	-0.218	38.8136	77.6271	7.5	1500	285.8	1
49.647	-2.4082	-0.2177	38.9831	77.9661	7.5	1500	285.8	1
49.647	-2.4086	-0.2174	39.1525	78.3051	7.5	1500	285.8	1
49.647	-2.4089	-0.2172	39.322	78.6441	7.5	1500	285.8	1
49.647	-2.4092	-0.2169	39.4915	78.9831	7.5	1500	285.8	1
49.647	-2.4095	-0.2166	39.661	79.322	7.5	1500	285.8	1
49.647	-2.4099	-0.2164	39.8305	79.661	7.5	1500	285.8	1
49.647	-2.4102	-0.2161	40	80	7.5	1500	285.8	1
49.647	-2.4092	-0.2169	39.4915	78.9831	7.5	1500	285.8	2
49.647	-2.4092	-0.2169	39.4915	78.9831	7.5	1500	285.8	2
49.647	-2.4092	-0.2169	39.4915	78.9831	7.5	1500	285.8	2
49.647	-2.4092	-0.2169	39.4915	78.9831	7.5	1500	285.8	2
49.647	-2.4092	-0.2169	39.4915	78.9831	7.5	1500	285.8	2
49.647	-2.4092	-0.2169	39.4915	78.9831	7.5	1500	285.8	2
49.647	-2.4095	-0.2166	39.661	79.322	7.5	1500	285.8	2
49.647	-2.4099	-0.2164	39.8305	79.661	7.5	1500	285.8	2
49.647	-2.4102	-0.2161	40	80	7.5	1500	285.8	2
49.647	-2.4106	-0.2157	40.2174	80.4348	7.5	1500	285.8	2
49.647	-2.411	-0.2154	40.4348	80.8696	7.5	1500	285.8	2
49.647	-2.4115	-0.215	40.6522	81.3043	7.5	1500	285.8	2
49.647	-2.4119	-0.2146	40.8696	81.7391	7.5	1500	285.8	2
49.647	-2.4123	-0.2143	41.087	82.1739	7.5	1500	285.8	2
49.647	-2.4127	-0.2139	41.3043	82.6087	7.5	1500	285.8	2
49.647	-2.4131	-0.2136	41.5217	83.0435	7.5	1500	285.8	2
49.647	-2.4135	-0.2132	41.7391	83.4783	7.5	1500	285.8	2
49.647	-2.4139	-0.2128	41.9565	83.913	7.5	1500	285.8	2
49.647	-2.4144	-0.2125	42.1739	84.3478	7.5	1500	285.8	2
49.647	-2.4148	-0.2121	42.3913	84.7826	7.5	1500	285.8	2
49.647	-2.4152	-0.2117	42.6087	85.2174	7.5	1500	285.8	2
49.647	-2.4156	-0.2113	42.8261	85.6522	7.5	1500	285.8	2
49.647	-2.416	-0.211	43.0435	86.087	7.5	1500	285.8	2
49.647	-2.4164	-0.2106	43.2609	86.5217	7.5	1500	285.8	2
49.647	-2.4168	-0.2102	43.4783	86.9565	7.5	1500	285.8	2
49.647	-2.4172	-0.2098	43.6957	87.3913	7.5	1500	285.8	2
49.647	-2.4176	-0.2095	43.913	87.8261	7.5	1500	285.8	2
49.647	-2.418	-0.2091	44.1304	88.2609	7.5	1500	285.8	2
49.647	-2.4184	-0.2087	44.3478	88.6957	7.5	1500	285.8	2
49.647	-2.4187	-0.2083	44.5652	89.1304	7.5	1500	285.8	2
49.647	-2.4191	-0.2079	44.7826	89.5652	7.5	1500	285.8	2
49.647	-2.4195	-0.2075	45	90	7.5	1500	285.8	2
49.647	-2.4199	-0.2071	45.2174	90.4348	7.5	1500	285.8	2
49.647	-2.4203	-0.2067	45.4348	90.8696	7.5	1500	285.8	2
49.647	-2.4207	-0.2064	45.6522	91.3043	7.5	1500	285.8	2
49.647	-2.4211	-0.206	45.8696	91.7391	7.5	1500	285.8	2
49.647	-2.4215	-0.2056	46.087	92.1739	7.5	1500	285.8	2
49.647	-2.4218	-0.2052	46.3043	92.6087	7.5	1500	285.8	2
49.647	-2.4222	-0.2048	46.5217	93.0435	7.5	1500	285.8	2
49.647	-2.4226	-0.2044	46.7391	93.4783	7.5	1500	285.8	2
49.647	-2.423	-0.204	46.9565	93.913	7.5	1500	285.8	2
49.647	-2.4233	-0.2036	47.1739	94.3478	7.5	1500	285.8	2
49.647	-2.4237	-0.2032	47.3913	94.7826	7.5	1500	285.8	2
49.647	-2.4241	-0.2028	47.6087	95.2174	7.5	1500	285.8	2
49.647	-2.4245	-0.2024	47.8261	95.6522	7.5	1500	285.8	2
49.647	-2.4248	-0.2019	48.0435	96.087	7.5	1500	285.8	2
49.647	-2.4252	-0.2015	48.2609	96.5217	7.5	1500	285.8	2
49.647	-2.4256	-0.2011	48.4783	96.9565	7.5	1500	285.8	2
49.647	-2.4259	-0.2007	48.6957	97.3913	7.5	1500	285.8	2
49.647	-2.4263	-0.2003	48.913	97.8261	7.5	1500	285.8	2
49.647	-2.4266	-0.1999	49.1304	98.2609	7.5	1500	285.8	2
49.647	-2.427	-0.1995	49.3478	98.6957	7.5	1500	285.8	2
49.647	-2.4274	-0.199	49.5652	99.1304	7.5	1500	285.8	2
49.647	-2.4277	-0.1986	49.7826	99.5652	7.5	1500	285.8	2
49.647	-2.4281	-0.1982	50	100	7.5	1500	285.8	2
49.647	-2.4284	-0.1978	50.2174	100.4348	7.5	1500	285.8	2
49.647	-2.4288	-0.1974	50.4348	100.8696	7.5	1500	285.8	2
49.647	-2.4291	-0.1969	50.6522	101.3043	7.5	1500	285.8	2
49.647	-2.4295	-0.1965	50.8696	101.7391	7.5	1500	285.8	2
49.647	-2.4298	-0.1961	51.087	102.1739	7.5	1500	285.8	2
49.647	-2.4302	-0.1957	51.3043	102.6087	7.5	1500	285.8	2
49.647	-2.4305	-0.1952	51.5217	103.0435	7.5	1500	285.8	2
49.647	-2.4309	-0.1948	51.7391	103.4783	7.5	1500	285.8	2
49.647	-2.4312	-0.1944	51.9565	103.913	7.5	1500	285.8	2
49.647	-2.4315	-0.1939	52.1739	104.3478	7.5	1500	285.8	2
49.647	-2.4319	-0.1935	52.3913	104.7826	7.5	1500	285.8	2
49.647	-2.4322	-0.1931	52.6087	105.2174	7.5	1500	285.8	2
49.647	-2.4325	-0.1926	52.8261	105.6522	7.5	1500	285.8	2
49.647	-2.4329	-0.1922	53.0435	106.087	7.5	1500	285.8	2
49.647	-2.4332	-0.1917	53.2609	106.5217	7.5	1500	285.8	2
49.647	-2.4335	-0.1913	53.4783	106.9565	7.5	1500	285.8	2
49.647	-2.4339	-0.1909	53.6957	107.3913	7.5	1500	285.8	2
49.647	-2.4342	-0.1904	53.913	107.8261	7.5	1500	285.8	2
49.647	-2.4345	-0.19	54.1304	108.2609	7.5	1500	285.8	2
49.647	-2.4348	-0.1895	54.3478	108.6957	7.5	1500	285.8	2
49.647	-2.4351	-0.1891	54.5652	109.1304	7.5	1500	285.8	2
49.647	-2.4355	-0.1886	54.7826	109.5652	7.5	1500	285.8	2
49.647	-2.4358	-0.1882	55	110	7.5	1500	285.8	2
49.647	-2.4361	-0.1877	55.2174	110.4348	7.5	1500	285.8	2
49.647	-2.4364	-0.1873	55.4348	110.8696	7.5	1500	285.8	2
49.647	-2.4367	-0.1868	55.6522	111.3043	7.5	1500	285.8	2
49.647	-2.437	-0.1864	55.8696	111.7391	7.5	1500	285.8	2
49.647	-2.4373	-0.1859	56.087	112.1739	7.5	1500	285.8	2
49.647	-2.4376	-0.1854	56.3043	112.6087	7.5	1500	285.8	2
49.647	-2.4379	-0.185	56.5217	113.0435	7.5	1500	285.8	2
49.647	-2.4382	-0.1845	56.7391	113.4783	7.5	1500	285.8	2
49.647	-2.4385	-0.1841	56.9565	113.913	7.5	1500	285.8	2
49.647	-2.4388	-0.1836	57.1739	114.3478	7.5	1500	285.8	2
49.647	-2.4391	-0.1831	57.3913	114.7826	7.5	1500	285.8	2
49.647	-2.4394	-0.1827	57.6087	115.2174	7.5	1500	285.8	2
49.647	-2.4397	-0.1822	57.8261	115.6522	7.5	1500	285.8	2
49.647	-2.44	-0.1817	58.0435	116.087	7.5	1500	285.8	2
49.647	-2.4403	-0.1813	58.2609	116.5217	7.5	1500	285.8	2
49.647	-2.4406	-0.1808	58.4783	116.9565	7.5	1500	285.8	2
49.647	-2.4409	-0.1803	58.6957	117.3913	7.5	1500	285.8	2
49.647	-2.4412	-0.1799	58.913	117.8261	7.5	1500	285.8	2
49.647	-2.4415	-0.1794	59.1304	118.2609	7.5	1500	285.8	2
49.647	-2.4417	-0.1789	59.3478	118.6957	7.5	1500	285.8	2
49.647	-2.442	-0.1785	59.5652	119.1304	7.5	1500	285.8	2
49.647	-2.4423	-0.178	59.7826	119.5652	7.5	1500	285.8	2
49.647	-2.4426	-0.1775	60	120	7.5	1500	285.8	2
32.927	-1.932	-1	0	0	12	150	270	0.001
32.927	-1.932	-1	0	0	12	150	270	0.001
32.927	-1.932	-1	0	0	12	150	270	0.001
32.927	-1.932	-1	0	0	12	150	270	0.001
32.927	-1.932	-1	0	0	12	150	270	0.001
32.927	-1.932	-1	0	0	12	150	270	0.001
32.927	-1.932	-1	0	0	12	150	270	0.001
32.927	-1.932	-1	0	0	12	150	270	0.001
32.927	-1.932	-1	0	0	12	150	270	0.001
32.927	-1.932	-1	0	0	12	150	270	0.001
32.927	-2.083	-0.13	0.39	2	12	150	270	0.001
32.927	-2.0834	-0.13	0.5182	2.2564	12	150	270	0.001
32.927	-2.0837	-0.13	0.6464	2.5128	12	150	270	0.001
32.927	-2.084	-0.13	0.7746	2.7692	12	150	270	0.001
32.927	-2.0844	-0.13	0.9028	3.0256	12	150	270	0.001
32.927	-2.0847	-0.13	1.031	3.2821	12	150	270	0.001
32.927	-2.085	-0.13	1.1592	3.5385	12	150	270	0.001
32.927	-2.0854	-0.13	1.2874	3.7949	12	150	270	0.001
32.927	-2.0857	-0.13	1.4156	4.0513	12	150	270	0.001
32.927	-2.086	-0.1299	1.5438	4.3077	12	150	270	0.001
32.927	-2.0864	-0.1299	1.6721	4.5641	12	150	270	0.001
32.927	-2.0867	-0.1299	1.8003	4.8205	12	150	270	0.001
32.927	-2.087	-0.1299	1.9285	5.0769	12	150	270	0.001
32.927	-2.0874	-0.1299	2.0567	5.3333	12	150	270	0.001
32.927	-2.0877	-0.1299	2.1849	5.5897	12	150	270	0.001
32.927	-2.0881	-0.1299	2.3131	5.8462	12	150	270	0.001
32.927	-2.0884	-0.1299	2.4413	6.1026	12	150	270	0.001
32.927	-2.0887	-0.1298	2.5695	6.359	12	150	270	0.001
32.927	-2.0891	-0.1298	2.6977	6.6154	12	150	270	0.001
32.927	-2.0894	-0.1298	2.8259	6.8718	12	150	270	0.001
32.927	-2.0897	-0.1298	2.9541	7.1282	12	150	270	0.001
32.927	-2.0901	-0.1298	3.0823	7.3846	12	150	270	0.001
32.927	-2.0904	-0.1298	3.2105	7.641	12	150	270	0.001
32.927	-2.0907	-0.1297	3.3387	7.8974	12	150	270	0.001
32.927	-2.0911	-0.1297	3.4669	8.1538	12	150	270	0.001
32.927	-2.0914	-0.1297	3.5951	8.4103	12	150	270	0.001
32.927	-2.0917	-0.1297	3.7233	8.6667	12	150	270	0.001
32.927	-2.0921	-0.1297	3.8515	8.9231	12	150	270	0.001
32.927	-2.0924	-0.1296	3.9797	9.1795	12	150	270	0.001
32.927	-2.0927	-0.1296	4.1079	9.4359	12	150	270	0.001
32.927	-2.0931	-0.1296	4.2362	9.6923	12	150	270	0.001
32.927	-2.0934	-0.1296	4.3644	9.9487	12	150	270	0.001
32.927	-2.0937	-0.1295	4.4926	10.2051	12	150	270	0.001
32.927	-2.0941	-0.1295	4.6208	10.4615	12	150	270	0.001
32.927	-2.0944	-0.1295	4.749	10.7179	12	150	270	0.001
32.927	-2.0948	-0.1295	4.8772	10.9744	12	150	270	0.001
32.927	-2.0951	-0.1294	5.0054	11.2308	12	150	270	0.001
32.927	-2.0954	-0.1294	5.1336	11.4872	12	150	270	0.001
32.927	-2.0958	-0.1294	5.2618	11.7436	12	150	270	0.001
32.927	-2.0961	-0.1293	5.39	12	12	150	270	0.001
32.927	-2.0951	-0.1294	5.0054	11.2308	11	150	270	0.001
32.927	-2.0951	-0.1294	5.0054	11.2308	11	150	270	0.001
32.927	-2.0951	-0.1294	5.0054	11.2308	11	150	270	0.001
32.927	-2.0951	-0.1294	5.0054	11.2308	11	150	270	0.001
32.927	-2.0951	-0.1294	5.0054	11.2308	11	150	270	0.001
32.927	-2.0951	-0.1294	5.0054	11.2308	11	150	270	0.001
32.927	-2.0954	-0.1294	5.1336	11.4872	11	150	270	0.001
32.927	-2.0958	-0.1294	5.2618	11.7436	11	150	270	0.001
32.927	-2.0961	-0.1293	5.39	12	11	150	270	0.001
32.927	-2.0964	-0.1293	5.519	12.2581	11	150	270	0.001
32.927	-2.0968	-0.1293	5.6481	12.5161	11	150	270	0.001
32.927	-2.0971	-0.1292	5.7771	12.7742	11	150	270	0.001
32.927	-2.0974	-0.1292	5.9061	13.0323	11	150	270	0.001
32.927	-2.0978	-0.1292	6.0352	13.2903	11	150	270	0.001
32.927	-2.0981	-0.1291	6.1642	13.5484	11	150	270	0.001
32.927	-2.0984	-0.1291	6.2932	13.8065	11	150	270	0.001
32.927	-2.0988	-0.1291	6.4223	14.0645	11	150	270	0.001
32.927	-2.0991	-0.129	6.5513	14.3226	11	150	270	0.001
32.927	-2.0994	-0.129	6.6803	14.5806	11	150	270	0.001
32.927	-2.0998	-0.1289	6.8094	14.8387	11	150	270	0.001
32.927	-2.1001	-0.1289	6.9384	15.0968	11	150	270	0.001
32.927	-2.1005	-0.1289	7.0674	15.3548	11	150	270	0.001
32.927	-2.1008	-0.1288	7.1965	15.6129	11	150	270	0.001
32.927	-2.1011	-0.1288	7.3255	15.871	11	150	270	0.001
32.927	-2.1015	-0.1287	7.4545	16.129	11	150	270	0.001
32.927	-2.1018	-0.1287	7.5835	16.3871	11	150	270	0.001
32.927	-2.1021	-0.1286	7.7126	16.6452	11	150	270	0.001
32.927	-2.1025	-0.1286	7.8416	16.9032	11	150	270	0.001
32.927	-2.1028	-0.1286	7.9706	17.1613	11	150	270	0.001
32.927	-2.1031	-0.1285	8.0997	17.4194	11	150	270	0.001
32.927	-2.1035	-0.1285	8.2287	17.6774	11	150	270	0.001
32.927	-2.1038	-0.1284	8.3577	17.9355	11	150	270	0.001
32.927	-2.1041	-0.1284	8.4868	18.1935	11	150	270	0.001
32.927	-2.1045	-0.1283	8.6158	18.4516	11	150	270	0.001
32.927	-2.1048	-0.1283	8.7448	18.7097	11	150	270	0.001
32.927	-2.1051	-0.1282	8.8739	18.9677	11	150	270	0.001
32.927	-2.1055	-0.1282	9.0029	19.2258	11	150	270	0.001
32.927	-2.1058	-0.1281	9.1319	19.4839	11	150	270	0.001
32.927	-2.1061	-0.128	9.261	19.7419	11	150	270	0.001
32.927	-2.1065	-0.128	9.39	20	11	150	270	0.001
32.927	-2.1055	-0.1282	9.0029	19.2258	10	150	270	0.001
32.927	-2.1055	-0.1282	9.0029	19.2258	10	150	270	0.001
32.927	-2.1055	-0.1282	9.0029	19.2258	10	150	270	0.001
32.927	-2.1055	-0.1282	9.0029	19.2258	10	150	270	0.001
32.927	-2.1055	-0.1282	9.0029	19.2258	10	150	270	0.001
32.927	-2.1055	-0.1282	9.0029	19.2258	10	150	270	0.001
32.927	-2.1058	-0.1281	9.1319	19.4839	10	150	270	0.001
32.927	-2.1061	-0.128	9.261	19.7419	10	150	270	0.001
32.927	-2.1065	-0.128	9.39	20	10	150	270	0.001
32.927	-2.107	-0.1279	9.6074	20.4348	10	150	270	0.001
32.927	-2.1076	-0.1278	9.8248	20.8696	10	150	270	0.001
32.927	-2.1082	-0.1277	10.0422	21.3043	10	150	270	0.001
32.927	-2.1087	-0.1276	10.2596	21.7391	10	150	270	0.001
32.927	-2.1093	-0.1275	10.477	22.1739	10	150	270	0.001
32.927	-2.1098	-0.1274	10.6943	22.6087	10	150	270	0.001
32.927	-2.1104	-0.1273	10.9117	23.0435	10	150	270	0.001
32.927	-2.111	-0.1272	11.1291	23.4783	10	150	270	0.001
32.927	-2.1115	-0.1271	11.3465	23.913	10	150	270	0.001
32.927	-2.1121	-0.127	11.5639	24.3478	10	150	270	0.001
32.927	-2.1126	-0.1268	11.7813	24.7826	10	150	270	0.001
32.927	-2.1132	-0.1267	11.9987	25.2174	10	150	270	0.001
32.927	-2.1137	-0.1266	12.2161	25.6522	10	150	270	0.001
32.927	-2.1143	-0.1265	12.4335	26.087	10	150	270	0.001
32.927	-2.1149	-0.1264	12.6509	26.5217	10	150	270	0.001
32.927	-2.1154	-0.1262	12.8683	26.9565	10	150	270	0.001
32.927	-2.116	-0.1261	13.0857	27.3913	10	150	270	0.001
32.927	-2.1165	-0.126	13.303	27.8261	10	150	270	0.001
32.927	-2.1171	-0.1258	13.5204	28.2609	10	150	270	0.001
32.927	-2.1176	-0.1257	13.7378	28.6957	10	150	270	0.001
32.927	-2.1182	-0.1256	13.9552	29.1304	10	150	270	0.001
32.927	-2.1187	-0.1254	14.1726	29.5652	10	150	270	0.001
32.927	-2.1193	-0.1253	14.39	30	10	150	270	0.001
32.927	-2.1176	-0.1257	13.7378	28.6957	7.5	150	270	0.001
32.927	-2.1176	-0.1257	13.7378	28.6957	7.5	150	270	0.001
32.927	-2.1176	-0.1257	13.7378	28.6957	7.5	150	270	0.001
32.927	-2.1176	-0.1257	13.7378	28.6957	7.5	150	270	0.001
32.927	-2.1176	-0.1257	13.7378	28.6957	7.5	150	270	0.001
32.927	-2.1176	-0.1257	13.7378	28.6957	7.5	150	270	0.001
32.927	-2.1182	-0.1256	13.9552	29.1304	7.5	150	270	0.001
32.927	-2.1187	-0.1254	14.1726	29.5652	7.5	150	270	0.001
32.927	-2.1193	-0.1253	14.39	30	7.5	150	270	0.001
32.927	-2.1199	-0.1251	14.6173	30.4545	7.5	150	270	0.001
32.927	-2.1204	-0.125	14.8445	30.9091	7.5	150	270	0.001
32.927	-2.121	-0.1248	15.0718	31.3636	7.5	150	270	0.001
32.927	-2.1216	-0.1247	15.2991	31.8182	7.5	150	270	0.001
32.927	-2.1222	-0.1245	15.5264	32.2727	7.5	150	270	0.001
32.927	-2.1227	-0.1244	15.7536	32.7273	7.5	150	270	0.001
32.927	-2.1233	-0.1242	15.9809	33.1818	7.5	150	270	0.001
32.927	-2.1239	-0.124	16.2082	33.6364	7.5	150	270	0.001
32.927	-2.1244	-0.1239	16.4355	34.0909	7.5	150	270	0.001
32.927	-2.125	-0.1237	16.6627	34.5455	7.5	150	270	0.001
32.927	-2.1256	-0.1235	16.89	35	7.5	150	270	0.001
32.927	-2.1261	-0.1234	17.1173	35.4545	7.5	150	270	0.001
32.927	-2.1267	-0.1232	17.3445	35.9091	7.5	150	270	0.001
32.927	-2.1273	-0.123	17.5718	36.3636	7.5	150	270	0.001
32.927	-2.1279	-0.1228	17.7991	36.8182	7.5	150	270	0.001
32.927	-2.1284	-0.1226	18.0264	37.2727	7.5	150	270	0.001
32.927	-2.129	-0.1225	18.2536	37.7273	7.5	150	270	0.001
32.927	-2.1295	-0.1223	18.4809	38.1818	7.5	150	270	0.001
32.927	-2.1301	-0.1221	18.7082	38.6364	7.5	150	270	0.001
32.927	-2.1307	-0.1219	18.9355	39.0909	7.5	150	270	0.001
32.927	-2.1312	-0.1217	19.1627	39.5455	7.5	150	270	0.001
32.927	-2.1318	-0.1215	19.39	40	7.5	150	270	0.001
32.927	-2.1301	-0.1221	18.7082	38.6364	7.5	150	270	0.05
32.927	-2.1301	-0.1221	18.7082	38.6364	7.5	150	270	0.05
32.927	-2.1301	-0.1221	18.7082	38.6364	7.5	150	270	0.05
32.927	-2.1301	-0.1221	18.7082	38.6364	7.5	150	270	0.05
32.927	-2.1301	-0.1221	18.7082	38.6364	7.5	150	270	0.05
32.927	-2.1301	-0.1221	18.7082	38.6364	7.5	150	270	0.05
32.927	-2.1307	-0.1219	18.9355	39.0909	7.5	150	270	0.05
32.927	-2.1312	-0.1217	19.1627	39.5455	7.5	150	270	0.05
32.927	-2.1318	-0.1215	19.39	40	7.5	150	270	0.05
32.927	-2.1324	-0.1213	19.6173	40.4545	7.5	150	270	0.05
32.927	-2.1329	-0.1211	19.8445	40.9091	7.5	150	270	0.05
32.927	-2.1335	-0.1209	20.0718	41.3636	7.5	150	270	0.05
32.927	-2.134	-0.1207	20.2991	41.8182	7.5	150	270	0.05
32.927	-2.1346	-0.1205	20.5264	42.2727	7.5	150	270	0.05
32.927	-2.1352	-0.1203	20.7536	42.7273	7.5	150	270	0.05
32.927	-2.1357	-0.1201	20.9809	43.1818	7.5	150	270	0.05
32.927	-2.1363	-0.1198	21.2082	43.6364	7.5	150	270	0.05
32.927	-2.1368	-0.1196	21.4355	44.0909	7.5	150	270	0.05
32.927	-2.1374	-0.1194	21.6627	44.5455	7.5	150	270	0.05
32.927	-2.1379	-0.1192	21.89	45	7.5	150	270	0.05
32.927	-2.1385	-0.119	22.1173	45.4545	7.5	150	270	0.05
32.927	-2.139	-0.1187	22.3445	45.9091	7.5	150	270	0.05
32.927	-2.1396	-0.1185	22.5718	46.3636	7.5	150	270	0.05
32.927	-2.1401	-0.1183	22.7991	46.8182	7.5	150	270	0.05
32.927	-2.1407	-0.118	23.0264	47.2727	7.5	150	270	0.05
32.927	-2.1412	-0.1178	23.2536	47.7273	7.5	150	270	0.05
32.927	-2.1418	-0.1176	23.4809	48.1818	7.5	150	270	0.05
32.927	-2.1423	-0.1173	23.7082	48.6364	7.5	150	270	0.05
32.927	-2.1429	-0.1171	23.9355	49.0909	7.5	150	270	0.05
32.927	-2.1434	-0.1169	24.1627	49.5455	7.5	150	270	0.05
32.927	-2.1439	-0.1166	24.39	50	7.5	150	270	0.05
32.927	-2.1423	-0.1173	23.7082	48.6364	7.5	150	270	0.1
32.927	-2.1423	-0.1173	23.7082	48.6364	7.5	150	270	0.1
32.927	-2.1423	-0.1173	23.7082	48.6364	7.5	150	270	0.1
32.927	-2.1423	-0.1173	23.7082	48.6364	7.5	150	270	0.1
32.927	-2.1423	-0.1173	23.7082	48.6364	7.5	150	270	0.1
32.927	-2.1423	-0.1173	23.7082	48.6364	7.5	150	270	0.1
32.927	-2.1429	-0.1171	23.9355	49.0909	7.5	150	270	0.1
32.927	-2.1434	-0.1169	24.1627	49.5455	7.5	150	270	0.1
32.927	-2.1439	-0.1166	24.39	50	7.5	150	270	0.1
32.927	-2.1445	-0.1164	24.6281	50.4762	7.5	150	270	0.1
32.927	-2.1451	-0.1161	24.8662	50.9524	7.5	150	270	0.1
32.927	-2.1456	-0.1158	25.1043	51.4286	7.5	150	270	0.1
32.927	-2.1462	-0.1156	25.3424	51.9048	7.5	150	270	0.1
32.927	-2.1468	-0.1153	25.5805	52.381	7.5	150	270	0.1
32.927	-2.1473	-0.115	25.8186	52.8571	7.5	150	270	0.1
32.927	-2.1479	-0.1148	26.0567	53.3333	7.5	150	270	0.1
32.927	-2.1484	-0.1145	26.2948	53.8095	7.5	150	270	0.1
32.927	-2.149	-0.1142	26.5329	54.2857	7.5	150	270	0.1
32.927	-2.1496	-0.1139	26.771	54.7619	7.5	150	270	0.1
32.927	-2.1501	-0.1136	27.009	55.2381	7.5	150	270	0.1
32.927	-2.1507	-0.1134	27.2471	55.7143	7.5	150	270	0.1
32.927	-2.1512	-0.1131	27.4852	56.1905	7.5	150	270	0.1
32.927	-2.1518	-0.1128	27.7233	56.6667	7.5	150	270	0.1
32.927	-2.1523	-0.1125	27.9614	57.1429	7.5	150	270	0.1
32.927	-2.1529	-0.1122	28.1995	57.619	7.5	150	270	0.1
32.927	-2.1534	-0.1119	28.4376	58.0952	7.5	150	270	0.1
32.927	-2.154	-0.1116	28.6757	58.5714	7.5	150	270	0.1
32.927	-2.1545	-0.1113	28.9138	59.0476	7.5	150	270	0.1
32.927	-2.1551	-0.111	29.1519	59.5238	7.5	150	270	0.1
32.927	-2.1556	-0.1107	29.39	60	7.5	150	270	0.1
32.927	-2.154	-0.1116	28.6757	58.5714	7.5	150	270	0.2
32.927	-2.154	-0.1116	28.6757	58.5714	7.5	150	270	0.2
32.927	-2.154	-0.1116	28.6757	58.5714	7.5	150	270	0.2
32.927	-2.154	-0.1116	28.6757	58.5714	7.5	150	270	0.2
32.927	-2.154	-0.1116	28.6757	58.5714	7.5	150	270	0.2
32.927	-2.154	-0.1116	28.6757	58.5714	7.5	150	270	0.2
32.927	-2.1545	-0.1113	28.9138	59.0476	7.5	150	270	0.2
32.927	-2.1551	-0.111	29.1519	59.5238	7.5	150	270	0.2
32.927	-2.1556	-0.1107	29.39	60	7.5	150	270	0.2
32.927	-2.1562	-0.1104	29.6464	60.5128	7.5	150	270	0.2
32.927	-2.1568	-0.11	29.9028	61.0256	7.5	150	270	0.2
32.927	-2.1574	-0.1097	30.1592	61.5385	7.5	150	270	0.2
32.927	-2.1579	-0.1094	30.4156	62.0513	7.5	150	270	0.2
32.927	-2.1585	-0.109	30.6721	62.5641	7.5	150	270	0.2
32.927	-2.1591	-0.1087	30.9285	63.0769	7.5	150	270	0.2
32.927	-2.1597	-0.1083	31.1849	63.5897	7.5	150	270	0.2
32.927	-2.1602	-0.108	31.4413	64.1026	7.5	150	270	0.2
32.927	-2.1608	-0.1076	31.6977	64.6154	7.5	150	270	0.2
32.927	-2.1614	-0.1073	31.9541	65.1282	7.5	150	270	0.2
32.927	-2.162	-0.1069	32.2105	65.641	7.5	150	270	0.2
32.927	-2.1625	-0.1066	32.4669	66.1538	7.5	150	270	0.2
32.927	-2.1631	-0.1062	32.7233	66.6667	7.5	150	270	0.2
